Mobile_Name,Mobile_Price,Rating,Image_URL
"Vivo Y20 (Obsidian Black, 6GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers + vivo Color Wired Earphones with Mic and 3.5mm Jack (Black)","₹14,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71S2h90MDUL._AC_UL320_.jpg
(Renewed) Moto One Power (P30) Note (4+64GB) Black (Black),"₹22,999",3.0 out of 5 stars,https://m.media-amazon.com/images/I/61Z5WlWZ9vL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 (Pebble Grey, 4GB RAM, 128GB Storage) - 48MP Quad Camera & Full HD+ Display","₹10,999",5.0 out of 5 stars,https://m.media-amazon.com/images/I/71+HWq3N3mL._AC_UL320_.jpg
"Poco X3 (Shadow Gray, 6GB RAM / 64GB Storage)","₹13,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81UbmzpYyjL._AC_UL320_.jpg
"Honor 7C (Black, 4GB RAM, 64GB Storage)","₹14,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/71fV1qoXHqL._AC_UL320_.jpg
"Gionee P7 Max (Gold, 3GB RAM, 32GB Storage)","₹19,999",5.0 out of 5 stars,https://m.media-amazon.com/images/I/81SPCZlStgL._AC_UL320_.jpg
"Realme C3 (Volcano Grey, 64 GB) (4 GB RAM)","₹12,199",3.7 out of 5 stars,https://m.media-amazon.com/images/I/31U9enEwX6L._AC_UL320_.jpg
Blackberry Classic Black (Imported),"₹15,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/81Ux-qSWfEL._AC_UL320_.jpg
"(Renewed) OPPO A5 2020 (Dazzling White, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹10,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/51uYBXQHxxL._AC_UL320_.jpg
"Realme 7i (Fusion Green, 4GB RAM, 128GB Storage)","₹12,999",3.4 out of 5 stars,https://m.media-amazon.com/images/I/61CIORARpuL._AC_UL320_.jpg
"Vivo Y20 (Obsidian Black, 6GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers + vivo Color Wired Earphones with Mic and 3.5mm Jack (White)","₹13,899",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71HHdsNgleL._AC_UL320_.jpg
"Samsung Galaxy A10s (Black, 3GB RAM, 32GB Storage)","₹14,999",2.7 out of 5 stars,https://m.media-amazon.com/images/I/81e6XvJzKgL._AC_UL320_.jpg
"Gionee A1 (Gold, 64GB)","₹13,249",3.8 out of 5 stars,https://m.media-amazon.com/images/I/71CaV5a9Y-L._AC_UL320_.jpg
"(Renewed) Realme 7 (Mist Blue, 128 GB) (8 GB RAM)","₹15,999",3.7 out of 5 stars,https://m.media-amazon.com/images/I/3190PsrBwUL._AC_UL320_.jpg
"Vivo Y20 (Purist Blue, 6GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers + vivo Color Wired Earphones with Mic and 3.5mm Jack (Black)","₹12,490",3.6 out of 5 stars,https://m.media-amazon.com/images/I/71rSccaZhZL._AC_UL320_.jpg
"Samsung Galaxy A20s (Black, 4GB RAM, 64GB Storage)","₹13,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/71gyuVYDxXL._AC_UL320_.jpg
"(Renewed) M & M PRODUCTS Moto G 5G Ready (6GB+128GB, Frosted )","₹14,299.99",4.2 out of 5 stars,https://m.media-amazon.com/images/I/414iuXmdPxL._AC_UL320_.jpg
"Vivo Y20i (Nebula Blue, 3GB RAM, 64GB ROM) with Boat Wired Earphones","₹17,990",5.0 out of 5 stars,https://m.media-amazon.com/images/I/81XcWMwxB3L._AC_UL320_.jpg
"Redmi Note 5 Pro (Blue, 6GB RAM, 64GB Storage)","₹16,390",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71FIzR3BfDL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free","₹18,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61Wa5HUh18L._AC_UL320_.jpg
"(Renewed) Redmi Note 8 Pro (Halo White, 8GB RAM, 128GB Storage with Helio G90T Processor)","₹14,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61ACGAKmw3L._AC_UL320_.jpg
New BLACKBERRY 9810,"₹18,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81NA0fwCKmL._AC_UL320_.jpg
"Vivo Y20i (Dawn White, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers + vivo Color Wired Earphones with Mic and 3.5mm Jack (Black)","₹14,999",3.6 out of 5 stars,https://m.media-amazon.com/images/I/81jq4i9l98L._AC_UL320_.jpg
Smart Phone VIVO Y20 - Black,"₹18,999",3.0 out of 5 stars,https://m.media-amazon.com/images/I/51V0sSOSZxL._AC_UL320_.jpg
"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone","₹14,999",3.3 out of 5 stars,https://m.media-amazon.com/images/I/716diFv1ZPL._AC_UL320_.jpg
"Vivo Y30 (Emerald Black, 4GB RAM, 128GB Storage) with Infinity (JBL) Wireless Neckband Earphones","₹15,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71WqSjGbVWL._AC_UL320_.jpg
"OPPO A15S (Dynamic Black, 4GB RAM, 64GB Storage) + OPPO Wired Earphone","₹13,989",3.9 out of 5 stars,https://m.media-amazon.com/images/I/71gFChSgn+L._AC_UL320_.jpg
"Gionee A1 (Black, 64GB)","₹14,999",3.1 out of 5 stars,https://m.media-amazon.com/images/I/71ldjYHQuuL._AC_UL320_.jpg
"Vivo Y50 (Pearl White, 8GB RAM, 128GB Storage) Without Offer","₹16,999",4.7 out of 5 stars,https://m.media-amazon.com/images/I/514ETCdN3CL._AC_UL320_.jpg
"Honor 8 Lite 4GB (Black,64GB)","₹20,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/51zs99G2xZL._AC_UL320_.jpg
"Realme 3i (Diamond Blue, 32 GB) (3 GB RAM)",11989.00,2.4 out of 5 stars,https://m.media-amazon.com/images/I/31zlfKCyfXL._AC_UL320_.jpg
"Vivo Y31 (Ocean Blue, 6GB RAM, 128GB RAB) + vivo Color Wired Earphones with Mic and 3.5mm Jack (Black)",16189.00,4.1 out of 5 stars,https://m.media-amazon.com/images/I/81iC7VWxQvL._AC_UL320_.jpg
Research in motion-Blackberry Torch 9810 Touchscreen Smartphone with 6 Months Plan (Black),"₹15,999",3.7 out of 5 stars,https://m.media-amazon.com/images/I/61IVs3Pvd7L._AC_UL320_.jpg
"Realme 6 (Comet White, 8GB RAM, 128GB Storage)","₹19,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71WNLnqx4wL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro (Glacier White, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free","₹13,899",3.0 out of 5 stars,https://m.media-amazon.com/images/I/61nkOca6KrL._AC_UL320_.jpg
Infinix Hot 10 (Moonlight Jade 128 GB)(6 GB RAM),"₹20,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/31Cn8DbisuL._AC_UL320_.jpg
"Vivo Y20 (Purist Blue, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers + vivo Color Wired Earphones with Mic and 3.5mm Jack (Black)","₹10,899",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71rSccaZhZL._AC_UL320_.jpg
"Vivo Y50 (Iris Blue, 8GB RAM, 128GB Storage) Without Offer","₹11,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/51-Lt4PMadL._AC_UL320_.jpg
"(Renewed) Samsung Galaxy A12 (Blue,4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹11,749",3.9 out of 5 stars,https://m.media-amazon.com/images/I/61Fb2iAfa2L._AC_UL320_.jpg
"OPPO A15S (Rainbow Silver, 4GB RAM, 64GB Storage) + OPPO Wired Earphone","₹12,999",2.4 out of 5 stars,https://m.media-amazon.com/images/I/717lAX7-p7L._AC_UL320_.jpg
"Realme C3 (Frozen Blue, 4GB RAM, 64GB Storage)","₹13,798",4.5 out of 5 stars,https://m.media-amazon.com/images/I/61ckfqu00nL._AC_UL320_.jpg
"Vivo Y51A (Crystal Symphony, 8GB RAM, 128GB RAB) + vivo Color Wired Earphones with Mic and 3.5mm Jack (White)","₹14,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/81iI67PPIGL._AC_UL320_.jpg
Tecno Pova (6GB+128GB) (Speed Purple),"₹11,949",3.7 out of 5 stars,https://m.media-amazon.com/images/I/91CeiukG2XL._AC_UL320_.jpg
"(Renewed) Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)","₹13,999",3.2 out of 5 stars,https://m.media-amazon.com/images/I/71-Su4Wr0HL._AC_UL320_.jpg
"Vivo Y20i (Nebula Blue, 3GB RAM, 64GB ROM) with Infinity (JBL) Wireless Neckband Earphones","₹15,490",2.7 out of 5 stars,https://m.media-amazon.com/images/I/71I3HEOonDL._AC_UL320_.jpg
"(Renewed) Redmi 9 Power (Blazing Blue, 4GB RAM, 128GB Storage) - 6000mAh Battery | 48MP Quad Camera","₹17,990",2.7 out of 5 stars,https://m.media-amazon.com/images/I/71omx3wK-PL._AC_UL320_.jpg
"(Renewed) Realme 7 Pro (Mirror Blue, 8GB RAM, 128GB Storage)","₹16,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/51y6ryf+gGL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹20,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"(Renewed) Redmi Note 8 Pro (Halo White, 6GB RAM, 64GB Storage with Helio G90T Processor)","₹10,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/61ACGAKmw3L._AC_UL320_.jpg
"Nokia 3.2 (Black, 2GB RAM, 16GB Storage)","₹12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81dOOs7xhLL._AC_UL320_.jpg
"Nokia 3.1 Plus (Baltic, 3GB RAM, 32GB Storage)","₹18,999",1.0 out of 5 stars,https://m.media-amazon.com/images/I/51srUsu0DOL._AC_UL320_.jpg
"Honor 10 Lite (Sapphire Blue, 6GB RAM, 64GB Storage)","₹19,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81J7MorlW+L._AC_UL320_.jpg
"Realme 7 (Mist Blue, 8GB RAM, 128GB Storage)",10232.00,3.9 out of 5 stars,https://m.media-amazon.com/images/I/41bZqMUi9IL._AC_UL320_.jpg
"Redmi Note 7 Pro (Nebula Red, 128GB, 6GB RAM)",11248.00,4.2 out of 5 stars,https://m.media-amazon.com/images/I/61GCPIkotsL._AC_UL320_.jpg
"Vivo Y20 (Obsidian Black, 6GB RAM, 64GB Storage) with Infinity (JBL) Wireless Neckband Earphones","₹18,935",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61l9OCm-u3L._AC_UL320_.jpg
Panasonic Wireless intercom 5 line,"₹20,999",3.0 out of 5 stars,https://m.media-amazon.com/images/I/71ghRh-0dNL._AC_UL320_.jpg
"Vivo Y11 (Mineral Blue, 3GB RAM, 32GB Storage) with Boat Wired Earphones","₹10,400",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81s1Z4JmjEL._AC_UL320_.jpg
Research in motion-BB BlackBerry Classic with 8MP Primary Camera -Black,"₹12,999",3.6 out of 5 stars,https://m.media-amazon.com/images/I/41nsUkncrDL._AC_UL320_.jpg
